date,total_vacinacoes,vac_diarias,crescimento_vac_pct,vac_7d_ma,vac_14d_change_avg,tendencia_vac_14d
2021-10-21,266620080,1012755.0,0.3812978425952673,1408276.0,2324.6020408163313,subindo
2021-10-22,267964026,1343946.0,0.50406781064652,1302079.2857142857,-2054.193877551023,descendo
2021-10-23,268638494,674468.0,0.2517009503357738,1211518.4285714286,-8074.3061224489775,descendo
2021-10-24,269442502,804008.0,0.2992899446495557,1251318.2857142857,-7738.459183673474,descendo
2021-10-25,271861944,2419442.0,0.8979437104544108,1433973.2857142857,6188.6938775510225,subindo
2021-10-26,273720279,1858335.0,0.6835583431272749,1450105.0,19204.377551020407,subindo
2021-10-27,275436454,1716175.0,0.6269813132844279,1404161.2857142857,25098.510204081624,subindo
2021-10-28,277057532,1621078.0,0.5885488200483441,1491064.5714285714,25467.72448979591,subindo
2021-10-29,278686713,1629181.0,0.588029853669526,1531812.4285714286,24383.33673469388,subindo
2021-10-30,279265141,578428.0,0.20755492566306882,1518092.4285714286,20335.6836734694,subindo
2021-10-31,279666131,400990.0,0.14358755932234304,1460518.4285714286,17245.295918367356,subindo
2021-11-01,279959241,293110.0,0.10480711373662904,1156756.7142857143,-5734.102040816331,descendo
2021-11-02,280181200,221959.0,0.07928261242857133,922988.7142857143,-36198.62244897959,descendo
2021-11-03,281228625,1047425.0,0.37383843027298047,827453.0,-54985.969387755096,descendo
2021-11-04,282661800,1433175.0,0.509612063850186,800609.7142857143,-43404.73469387755,descendo
2021-11-05,284683953,2022153.0,0.7153966330080683,856748.5714285715,-31809.336734693872,descendo
2021-11-06,285378181,694228.0,0.24385919637697315,873291.4285714285,-24159.07142857144,descendo
2021-11-07,285943124,564943.0,0.1979629269555124,896713.2857142857,-25328.928571428572,descendo
2021-11-08,287531811,1588687.0,0.5555954547100773,1081795.7142857143,-25155.540816326527,descendo
2021-11-09,288956195,1424384.0,0.4953831004111055,1253570.7142857143,-14038.16326530612,descendo
2021-11-10,290429521,1473326.0,0.5098786686334931,1314413.7142857143,-6410.540816326526,descendo
2021-11-11,292021210,1591689.0,0.5480465603219447,1337058.5714285714,-11000.42857142857,descendo
2021-11-12,293253508,1232298.0,0.42198921098916065,1224222.142857143,-21970.734693877548,descendo
2021-11-13,293936446,682938.0,0.23288314764166435,1222609.2857142857,-21105.93877551021,descendo
2021-11-14,294339583,403137.0,0.13715107652897185,1199494.142857143,-18644.591836734693,descendo
2021-11-15,294928227,588644.0,0.19998805257531402,1056630.857142857,-7151.846938775519,descendo
2021-11-16,295624622,696395.0,0.23612355015445843,952632.4285714285,2117.4081632653,subindo
2021-11-17,297253230,1628608.0,0.5509040447923177,974815.5714285715,10525.897959183678,subindo
2021-11-18,298447729,1194499.0,0.4018455913834813,918074.1428571428,8390.316326530608,subindo
2021-11-19,299734733,1287004.0,0.4312326330350465,925889.2857142857,4938.622448979586,subindo
2021-11-20,300573489,838756.0,0.27983276799622686,948149.0,5346.969387755105,subindo
2021-11-21,301182753,609264.0,0.20270051162097,977595.7142857143,5777.316326530617,subindo
2021-11-22,302331069,1148316.0,0.3812688437707454,1057548.857142857,-1731.9183673469483,descendo
2021-11-23,303515430,1184361.0,0.3917430662741446,1127258.2857142857,-9022.316326530618,descendo
2021-11-24,304659197,1143767.0,0.37683981997224986,1057995.2857142857,-18315.60204081633,descendo
2021-11-25,305503188,843991.0,0.27702790800699184,1007922.7142857143,-23509.704081632644,descendo
2021-11-26,306741882,1238694.0,0.40546025333130076,1001021.2857142857,-15942.918367346949,descendo
2021-11-27,307205318,463436.0,0.15108337895638263,947404.1428571428,-19657.51020408163,descendo
2021-11-28,307583387,378069.0,0.1230672054967486,914376.2857142857,-20365.561224489804,descendo
2021-11-29,307817825,234438.0,0.07621933105249278,783822.2857142857,-19486.32653061224,descendo
2021-11-30,309486607,1668782.0,0.542132997008864,853025.2857142857,-7114.795918367346,descendo
2021-12-01,310770495,1283888.0,0.4148444459181395,873042.5714285715,-7269.5,descendo
2021-12-02,311950389,1179894.0,0.37966731687318,921028.7142857143,211.04081632653418,subindo
2021-12-03,313665030,1714641.0,0.5496518230018941,989021.1428571428,4509.41836734694,subindo
2021-12-04,314450780,785750.0,0.25050608925068885,1035066.0,6208.357142857143,subindo
2021-12-05,314612221,161441.0,0.05134062634540134,1004119.1428571428,1894.5306122448944,subindo
2021-12-06,315518302,906081.0,0.2879993018453024,1100068.142857143,3037.091836734708,subindo
2021-12-07,316677030,1158728.0,0.3672458911749595,1027203.2857142857,-7146.785714285715,descendo
2021-12-08,317474217,797187.0,0.25173502479797794,957674.5714285715,-7165.765306122443,descendo
2021-12-09,318799260,1325043.0,0.417370271047869,978410.1428571428,-2108.0408163265342,descendo
2021-12-10,319739095,939835.0,0.2948046366230586,867723.5714285715,-9521.265306122443,descendo
2021-12-11,319980117,241022.0,0.0753808351149552,789905.2857142857,-11249.91836734694,descendo
2021-12-12,320112450,132333.0,0.0413566321684919,785747.0,-9187.806122448977,descendo
2021-12-13,320737938,625488.0,0.19539633650612465,745662.2857142857,-2725.714285714286,descendo
2021-12-14,321601407,863469.0,0.2692132416215758,703482.4285714285,-10681.632653061226,descendo
2021-12-15,322902290,1300883.0,0.40450165070328814,775439.0,-6971.683673469392,descendo
2021-12-16,323831095,928805.0,0.2876427417098838,718833.5714285715,-14442.510204081631,descendo
2021-12-17,324589549,758454.0,0.23421283864046472,692922.0,-21149.938775510203,descendo
2021-12-18,324798686,209137.0,0.0644312180242131,688367.0,-24764.214285714286,descendo
2021-12-19,324846680,47994.0,0.014776537611977902,676318.5714285715,-23414.32653061224,descendo
2021-12-20,325593485,746805.0,0.2298946075114574,693649.5714285715,-29029.897959183676,descendo
2021-12-21,326335565,742080.0,0.2279161083336787,676308.2857142857,-25063.928571428572,descendo
2021-12-22,327562756,1227191.0,0.37605187163709847,665780.8571428572,-20849.551020408166,descendo
2021-12-23,328473878,911122.0,0.2781518909921493,663254.7142857143,-22511.102040816324,descendo
2021-12-24,329047978,574100.0,0.1747779773221419,636918.4285714285,-16486.08163265307,descendo
2021-12-25,329611397,563419.0,0.17122700568608265,687530.1428571428,-7312.510204081632,descendo
2021-12-26,330187156,575759.0,0.17467812255290432,762925.1428571428,-1630.1326530612257,descendo
2021-12-27,329011365,0.0,0.0,656238.7142857143,-6387.397959183669,descendo
2021-12-28,329861730,850365.0,0.2584606765787559,671708.0,-2269.602040816323,descendo
2021-12-29,330718457,856727.0,0.2597230663890594,618784.5714285715,-11189.602040816322,descendo
2021-12-30,331164041,445584.0,0.13473212352342342,552279.1428571428,-11896.744897959188,descendo
2021-12-31,331273910,109869.0,0.03317660929255299,485960.4285714286,-14782.969387755102,descendo
2022-01-01,331292259,18349.0,0.005538920949132396,408093.28571428574,-20019.551020408162,descendo
2022-01-02,331335826,43567.0,0.013150624204593927,332065.85714285716,-24589.479591836738,descendo
2022-01-03,332076818,740992.0,0.22363775416184545,437921.85714285716,-18266.265306122452,descendo
2022-01-04,332903332,826514.0,0.24889241139379983,434514.5714285714,-17270.979591836734,descendo
2022-01-05,333627875,724543.0,0.21764366119351428,415631.14285714284,-17867.83673469388,descendo
2022-01-06,334055389,427514.0,0.12814097143411654,413049.71428571426,-17871.785714285717,descendo
2022-01-07,334542745,487356.0,0.14589077621495877,466976.4285714286,-12138.71428571428,descendo
2022-01-08,335103017,560272.0,0.16747396509824178,544394.0,-10224.010204081631,descendo
2022-01-09,335742922,639905.0,0.19095769585386932,629585.1428571428,-9524.285714285714,descendo
2022-01-10,336825920,1082998.0,0.3225676340542482,678443.1428571428,1586.0306122448944,subindo
2022-01-11,337655171,829251.0,0.24619572032936182,678834.1428571428,509.01020408163146,subindo
2022-01-12,338386118,730947.0,0.21647735997503798,679749.0,4354.602040816323,subindo
2022-01-13,339257036,870918.0,0.25737403329293784,743092.4285714285,13629.520408163264,subindo
2022-01-14,339988963,731927.0,0.21574408850285423,778031.1428571428,20862.193877551017,subindo
2022-01-15,340281915,292952.0,0.08616515001400207,739842.5714285715,23696.37755102041,subindo
2022-01-16,343352666,3070751.0,0.9024138117948466,1087106.2857142857,53931.45918367347,subindo
2022-01-17,347329271,3976605.0,1.1581692509706623,1500478.7142857143,75896.91836734695,subindo
2022-01-18,348164653,835382.0,0.24051586484342113,1501354.5714285714,76202.85714285714,subindo
2022-01-19,349495232,1330579.0,0.38216946738702967,1587016.2857142857,83670.36734693877,subindo
2022-01-20,350629268,1134036.0,0.3244782463870637,1624604.5714285714,86539.63265306121,subindo
2022-01-21,351485976,856708.0,0.24433442333171113,1642430.4285714286,83961.0,subindo
2022-01-22,352744905,1258929.0,0.35817332296637633,1780427.142857143,88288.08163265306,subindo
2022-01-23,352952210,207305.0,0.05876909830915914,1371363.4285714286,52984.16326530613,subindo
2022-01-24,354878131,1925921.0,0.5456605584081765,1078408.5714285714,28568.959183673465,subindo
2022-01-25,355987219,1109088.0,0.31252644305658833,1117509.4285714286,31333.94897959184,subindo
2022-01-26,357132990,1145771.0,0.32185734173787856,1091108.2857142857,29382.806122448976,subindo
2022-01-27,358789930,1656940.0,0.46395601817687016,1165808.857142857,30194.030612244893,subindo
2022-01-28,360492730,1702800.0,0.4745952596830128,1286679.142857143,36332.00000000001,subindo
2022-01-29,361165196,672466.0,0.1865407937630254,1202898.7142857143,33075.4387755102,subindo
2022-01-30,361309679,144483.0,0.04000468527980752,1193924.142857143,7629.846938775519,subindo
2022-01-31,362503209,1193530.0,0.3303343556428777,1089296.857142857,-29370.132653061235,descendo
2022-02-01,363827251,1324042.0,0.36524973217547435,1120004.5714285714,-27239.285714285714,descendo
2022-02-02,365113872,1286621.0,0.3536351376824162,1140126.0,-31920.734693877548,descendo
2022-02-03,366488450,1374578.0,0.3764792590515432,1099788.5714285714,-37486.857142857145,descendo
2022-02-04,367778211,1289761.0,0.3519240510853753,1040783.0,-42974.816326530614,descendo
2022-02-05,368572365,794154.0,0.21593285742531387,1058167.0,-51590.01020408164,descendo
2022-02-06,369521071,948706.0,0.25740019873709197,1173056.0,-14164.816326530618,descendo
2022-02-07,370659862,1138791.0,0.30818026071373883,1165236.142857143,6201.9693877551135,subindo
2022-02-08,371840433,1180571.0,0.31850521759488487,1144740.2857142857,1945.0612244897889,subindo
2022-02-09,373331749,1491316.0,0.4010634314208643,1173982.4285714286,5919.5816326530685,subindo
2022-02-10,375028165,1696416.0,0.45439907121320133,1219959.2857142857,3867.8877551020455,subindo
2022-02-11,376813738,1785573.0,0.4761170404361496,1290789.5714285714,293.6020408163146,subindo
2022-02-12,377626315,812577.0,0.21564420774913468,1293421.4285714286,6465.908163265309,subindo
2022-02-13,378011196,384881.0,0.10192112803367531,1212875.0,1353.6326530612173,subindo
2022-02-14,378917750,906554.0,0.2398219972299445,1179698.2857142857,6457.244897959188,subindo
2022-02-15,379776348,858598.0,0.2265921826042723,1133702.142857143,978.3979591836853,subindo
2022-02-16,380878261,1101913.0,0.2901478740850918,1078073.142857143,-4432.346938775503,descendo
2022-02-17,382196732,1318471.0,0.3461659892424262,1024081.0,-5407.683673469383,descendo
2022-02-18,384112607,1915875.0,0.501279796395538,1042695.5714285715,136.61224489796274,subindo
2022-02-19,385030790,918183.0,0.23904005837538156,1057782.142857143,-27.48979591836022,descendo
2022-02-20,385406305,375515.0,0.09752856388446234,1056444.142857143,-8329.418367346932,descendo
2022-02-21,386298288,891983.0,0.23143964912561563,1054362.5714285714,-7919.540816326543,descendo
2022-02-22,387226162,927874.0,0.2401962495883492,1064259.142857143,-5748.653061224481,descendo
2022-02-23,388306875,1080713.0,0.27909090501999706,1061230.5714285714,-8053.704081632663,descendo
2022-02-24,389748374,1441499.0,0.3712267520372901,1078806.0,-10082.377551020405,descendo
2022-02-25,391253145,1504771.0,0.38608781983013485,1020076.8571428572,-19336.622448979586,descendo
2022-02-26,391785022,531877.0,0.13594191044777418,964890.2857142857,-23466.51020408164,descendo
2022-02-27,391970436,185414.0,0.04732544369702831,937733.0,-19653.0,descendo
2022-02-28,392763634,793198.0,0.20236169035972906,923620.8571428572,-18291.24489795918,descendo
2022-03-01,392925626,161992.0,0.04124414430894078,814209.1428571428,-22820.92857142858,descendo
2022-03-02,393670174,744548.0,0.18948827735659063,766185.5714285715,-22277.68367346939,descendo
2022-03-03,394111796,441622.0,0.11218071095220945,623346.0,-28623.928571428572,descendo
2022-03-04,394812859,701063.0,0.17788429758138982,508530.5714285714,-38154.642857142855,descendo
2022-03-05,395464826,651967.0,0.16513317262546406,525686.2857142857,-38006.84693877552,descendo
2022-03-06,395658972,194146.0,0.04909311454162045,526933.7142857143,-37822.17346938776,descendo
2022-03-07,396537303,878331.0,0.22199193299223355,539095.5714285715,-36804.7857142857,descendo
2022-03-08,397386286,848983.0,0.2140991512215939,637237.1428571428,-30501.57142857144,descendo
2022-03-09,398449118,1062832.0,0.26745563131989913,682706.2857142857,-27037.448979591834,descendo
2022-03-10,400536072,2086954.0,0.5237692607968076,917753.7142857143,-11503.734693877548,descendo
2022-03-11,401272006,735934.0,0.18373725900023308,922735.2857142857,-6952.969387755105,descendo
2022-03-12,402357624,1085618.0,0.27054416549556165,984685.4285714285,1413.938775510203,subindo
2022-03-13,402573315,215691.0,0.053606788372922695,987763.2857142857,3573.5918367346917,subindo
2022-03-14,403286505,713190.0,0.1771577929848629,964171.7142857143,2896.4897959183686,subindo
2022-03-15,403856898,570393.0,0.14143617327339034,924373.1428571428,7868.857142857143,subindo
2022-03-16,404885141,1028243.0,0.25460577870332674,919431.8571428572,10946.16326530612,subindo
2022-03-17,405634648,749507.0,0.18511595613235904,728368.0,7501.571428571428,subindo
2022-03-18,406685448,1050800.0,0.2590508491276613,773348.8571428572,18915.591836734697,subindo
2022-03-19,407274462,589014.0,0.1448328192947784,702405.4285714285,12622.795918367347,subindo
2022-03-20,407435784,161322.0,0.03961014378554382,694638.4285714285,11978.9081632653,subindo
2022-03-21,408348030,912246.0,0.22389933231785059,723075.0,13141.387755102038,subindo
2022-03-22,408961974,613944.0,0.15034822134442524,729296.5714285715,6575.67346938776,subindo
2022-03-23,409606978,645004.0,0.1577173529585907,674548.1428571428,-582.7244897959172,descendo
2022-03-24,410175836,568858.0,0.13887898169547297,648741.1428571428,-19215.18367346939,descendo
2022-03-25,410860641,684805.0,0.1669540084755261,596456.1428571428,-23305.65306122449,descendo
2022-03-26,411116197,255556.0,0.06220016582216256,548819.2857142857,-31133.295918367345,descendo
2022-03-27,411548202,432005.0,0.10508099733175923,587488.2857142857,-28591.071428571428,descendo
2022-03-28,412177025,628823.0,0.152794495746576,546999.2857142857,-29798.030612244904,descendo
2022-03-29,413559595,1382570.0,0.3354311172487113,656803.0,-19112.15306122449,descendo
2022-03-30,414606124,1046529.0,0.25305397641662747,714163.7142857143,-14662.010204081631,descendo
2022-03-31,415350921,744797.0,0.17963965240416951,739297.8571428572,780.7040816326543,subindo
2022-04-01,416053084,702163.0,0.16905295365891337,741777.5714285715,-2255.0918367346917,descendo
2022-04-02,416779433,726349.0,0.17458084747666477,809033.7142857143,7616.306122448986,subindo
2022-04-03,416625503,0.0,0.0,747318.7142857143,3762.877551020414,subindo
2022-04-04,417150367,524864.0,0.12597980589776808,732467.4285714285,670.8877551020372,subindo
2022-04-05,418081276,930909.0,0.22315909888675706,667944.4285714285,-4382.295918367354,descendo
2022-04-06,418988804,907528.0,0.2170697546378518,648087.1428571428,-1890.0714285714287,descendo
2022-04-07,419669076,680272.0,0.16236042431339048,638869.2857142857,-705.1326530612257,descendo
2022-04-08,420411074,741998.0,0.17680549805389997,644560.0,3435.9897959183686,subindo
2022-04-09,420841281,430207.0,0.10233008277036966,602254.0,3816.7653061224514,subindo
2022-04-10,421028480,187199.0,0.044482090624564936,628996.7142857143,2964.8877551020455,subindo
2022-04-11,421634418,605938.0,0.14391853016689038,640578.7142857143,6684.244897959188,subindo
2022-04-12,422368139,733721.0,0.17401828899081953,612409.0,-3171.0,descendo
2022-04-13,422804515,436376.0,0.1033165051306107,545101.5714285715,-12075.867346938774,descendo
2022-04-14,423594585,790070.0,0.18686413507197291,560787.0,-12750.775510204083,descendo
2022-04-15,424071463,476878.0,0.1125788706671026,522912.71428571426,-15633.204081632659,descendo
2022-04-16,424508974,437511.0,0.10316916797582298,523956.14285714284,-20362.68367346939,descendo
2022-04-17,424058492,0.0,0.0,497213.4285714286,-17864.663265306124,descendo
2022-04-18,424403120,344628.0,0.08126897739380727,459883.4285714286,-19470.28571428571,descendo
2022-04-19,425301193,898073.0,0.21160848204885957,483362.28571428574,-13184.438775510198,descendo
2022-04-20,426002158,700965.0,0.16481613772477707,521160.71428571426,-9066.173469387755,descendo
2022-04-21,426445178,443020.0,0.10399477835508994,471582.14285714284,-11949.08163265306,descendo
2022-04-22,426847373,402195.0,0.09431341254373381,460913.14285714284,-13117.632653061226,descendo
2022-04-23,426683997,0.0,0.0,398411.5714285714,-14560.173469387755,descendo
2022-04-24,426686042,2045.0,0.0004792774077252304,398703.71428571426,-16449.500000000004,descendo
2022-04-25,426987455,301413.0,0.07064046402530318,392530.14285714284,-17717.75510204082,descendo
2022-04-26,427262945,275490.0,0.06451945994525764,303589.71428571426,-22058.520408163266,descendo
2022-04-27,428179278,916333.0,0.2144658250202343,334356.5714285714,-15053.21428571429,descendo
2022-04-28,428748714,569436.0,0.13299008832463863,352416.0,-14883.642857142857,descendo
2022-04-29,429202399,453685.0,0.1058160608267154,359771.71428571426,-11652.92857142857,descendo
2022-04-30,429591520,389121.0,0.09066142242135977,415360.4285714286,-7756.836734693876,descendo
2022-05-01,429613287,21767.0,0.005066906348616937,418177.85714285716,-5645.397959183673,descendo
2022-05-02,430000411,387124.0,0.09010987595455817,430422.28571428574,-2104.3673469387745,descendo
2022-05-03,430435333,434922.0,0.1011445544874142,453198.28571428574,-2154.5714285714284,descendo
2022-05-04,430951275,515942.0,0.1198651598613072,395999.5714285714,-8940.08163265306,descendo
2022-05-05,431278922,327647.0,0.07602878074789314,361458.28571428574,-7865.9897959183645,descendo
2022-05-06,431859321,580399.0,0.13457624993785344,379560.28571428574,-5810.918367346936,descendo
2022-05-07,432025086,165765.0,0.03838402737635944,347652.28571428574,-3625.66326530612,descendo
2022-05-08,432134475,109389.0,0.025320057456108,360169.71428571426,-2752.4285714285716,descendo
2022-05-09,432354816,220341.0,0.0509889890178283,336343.5714285714,-4013.3265306122444,descendo
2022-05-10,432639345,284529.0,0.06580914320149495,314858.85714285716,804.938775510207,subindo
2022-05-11,434019486,1380141.0,0.3190049670586479,438315.85714285716,7425.663265306124,subindo
2022-05-12,435017274,997788.0,0.22989474716810296,534050.2857142857,12973.877551020405,subindo
2022-05-13,435185477,168203.0,0.03866582088875855,475165.14285714284,8242.387755102041,subindo
2022-05-14,435226309,40832.0,0.009382666048848869,457317.5714285714,2996.938775510203,subindo
2022-05-15,435243423,17114.0,0.003932207140538465,444135.4285714286,1854.1122448979586,subindo
2022-05-16,435312095,68672.0,0.015777837497615674,422468.4285714286,-568.1326530612257,descendo
2022-05-17,435762830,450735.0,0.10354295347571264,446212.14285714284,-499.0102040816356,descendo
2022-05-18,436276886,514056.0,0.11796692251149553,322485.71428571426,-5250.989795918368,descendo
2022-05-19,436936651,659765.0,0.15122621004496672,274196.71428571426,-6232.969387755105,descendo
2022-05-20,437099610,162959.0,0.03729579554085061,273447.5714285714,-7579.479591836737,descendo
2022-05-21,437142038,42428.0,0.009706711932321331,273675.5714285714,-5284.051020408166,descendo
2022-05-22,437461775,319737.0,0.07314258803908491,316907.4285714286,-3090.16326530612,descendo
2022-05-23,437820208,358433.0,0.08193470160907201,358301.85714285716,1568.4489795918385,subindo
2022-05-24,438158234,338026.0,0.07720657791108627,342200.5714285714,1952.9795918367329,subindo
2022-05-25,438475853,317619.0,0.07248956549336466,314138.14285714284,-8869.83673469388,descendo
2022-05-26,438839760,363907.0,0.08299362382448003,271872.71428571426,-18726.9693877551,descendo
2022-05-27,440230116,1390356.0,0.3168254398826579,447215.14285714284,-1996.4285714285713,descendo
2022-05-28,440558613,328497.0,0.07461938383152324,488082.14285714284,2197.4693877551013,subindo
2022-05-29,440647763,89150.0,0.02023567293190112,455141.14285714284,786.1224489795901,subindo
2022-05-30,440887471,239708.0,0.05439900531164163,438180.4285714286,1122.2857142857142,subindo
2022-05-31,441054017,166546.0,0.03777517188734084,413683.28571428574,-2323.4897959183645,descendo
2022-06-01,441279964,225947.0,0.05122887249431854,400587.28571428574,5578.683673469392,subindo
2022-06-02,441720805,440841.0,0.09990052482872303,411577.85714285716,9812.938775510207,subindo
2022-06-03,442571325,850520.0,0.19254696413948624,334458.4285714286,4357.91836734694,subindo
2022-06-04,443278533,707208.0,0.1597952601199366,388560.0,8206.030612244898,subindo
2022-06-05,443475532,196999.0,0.04444135804789807,403967.0,6218.54081632653,subindo
2022-06-06,443829496,353964.0,0.07981590289856172,420289.28571428574,4427.673469387756,subindo
2022-06-07,444537453,707957.0,0.15951102988432297,497633.71428571426,11102.367346938774,subindo
2022-06-08,445097070,559617.0,0.12588748062134597,545300.8571428572,16511.622448979593,subindo
2022-06-09,446745262,1648192.0,0.37029944951109206,717779.5714285715,31850.489795918373,subindo
2022-06-10,447389494,644232.0,0.14420567038940416,688309.8571428572,17221.051020408166,subindo
2022-06-11,447416630,27136.0,0.006065408411222102,591156.7142857143,7362.469387755105,subindo
2022-06-12,447455088,38458.0,0.008595567849143202,568508.0,8097.632653061226,subindo
2022-06-13,447773835,318747.0,0.0712355292292486,563477.0,8949.755102040815,subindo
2022-06-14,448234610,460775.0,0.10290351154618047,528165.2857142857,8177.28571428571,subindo
2022-06-15,448567375,332765.0,0.07423902406822178,495757.85714285716,6797.897959183673,subindo
2022-06-16,449034484,467109.0,0.10413352063332738,327031.71428571426,-6039.0102040816355,descendo
2022-06-17,449187010,152526.0,0.03396754713386333,256788.0,-5547.887755102041,descendo
2022-06-18,449291596,104586.0,0.02328339815525832,267852.28571428574,-8621.979591836733,descendo
2022-06-19,449339384,47788.0,0.010636299549213024,269185.14285714284,-9627.275510204083,descendo
2022-06-20,449796728,457344.0,0.10178141874160757,288984.71428571426,-9378.897959183678,descendo
2022-06-21,450342490,545762.0,0.12133525346587225,301125.71428571426,-14036.285714285714,descendo
2022-06-22,450847767,505277.0,0.11219838483372954,325770.28571428574,-15680.755102040815,descendo
2022-06-23,451276207,428440.0,0.09502985960225462,320246.14285714284,-28395.24489795919,descendo
2022-06-24,451641403,365196.0,0.08092516164939315,350627.5714285714,-24120.163265306124,descendo
2022-06-25,451645589,4186.0,0.0009268415101438342,336284.71428571426,-18205.142857142862,descendo
2022-06-26,451787907,142318.0,0.03151099080035519,349789.0,-15622.785714285714,descendo
2022-06-27,452218476,430569.0,0.0953033477277204,345964.0,-15536.642857142857,descendo
2022-06-28,452668780,450304.0,0.09957664799171098,332327.14285714284,-13988.438775510203,descendo
2022-06-29,454770759,2101979.0,0.46435254492258116,560427.4285714285,4619.255102040812,subindo
2022-06-30,454854179,83420.0,0.01834330777630318,511138.85714285716,13150.510204081636,subindo
2022-07-01,455499598,645419.0,0.141895805248829,551170.7142857143,21027.33673469388,subindo
2022-07-02,455720321,220723.0,0.04845734243655688,582104.5714285715,22446.591836734697,subindo
2022-07-03,456101065,380744.0,0.08354773365482643,616165.4285714285,24784.306122448976,subindo
2022-07-04,456903089,802024.0,0.17584348328588095,669230.4285714285,27160.408163265303,subindo
2022-07-05,457240603,337514.0,0.07386993174826183,653117.5714285715,25142.275510204086,subindo
2022-07-06,457650820,410217.0,0.08971578580478777,411437.28571428574,6119.071428571428,subindo
2022-07-07,458043955,393135.0,0.08590282871119952,455682.28571428574,9674.010204081636,subindo
2022-07-08,458435698,391743.0,0.08552519812208853,419442.85714285716,4915.37755102041,subindo
2022-07-09,458439642,3944.0,0.0008603169467836686,388474.4285714286,3727.83673469388,subindo
2022-07-10,458522879,83237.0,0.018156588648588115,345973.4285714286,-272.54081632653003,descendo
2022-07-11,459647933,1125054.0,0.2453648556106183,392120.5714285714,3296.897959183673,subindo
2022-07-12,460020653,372720.0,0.08108814882889945,397150.0,4630.204081632654,subindo
2022-07-13,460051351,30698.0,0.006673178649655106,342933.0,-15535.316326530608,descendo
2022-07-14,461148848,1097497.0,0.238559673309165,443556.14285714284,-4827.33673469388,descendo
2022-07-15,461588752,439904.0,0.09539306059374564,450436.28571428574,-7195.316326530613,descendo
2022-07-16,461493406,0.0,0.0,449872.85714285716,-9445.122448979595,descendo
2022-07-17,461568115,74709.0,0.016188530329726964,448654.5714285714,-11965.061224489793,descendo
2022-07-18,461918976,350861.0,0.0760149994329656,338055.5714285714,-23655.346938775507,descendo
2022-07-19,462317570,398594.0,0.08629089098084596,341751.85714285716,-22240.408163265307,descendo
2022-07-20,462763897,446327.0,0.09654121516515153,401127.4285714286,-736.4183673469399,descendo
2022-07-21,463129988,366091.0,0.07910967177286088,296640.85714285716,-11360.102040816328,descendo
2022-07-22,463548016,418028.0,0.09026148399615186,293515.71428571426,-8994.79591836735,descendo
2022-07-23,464017982,469966.0,0.10138453488710433,360653.71428571426,-1987.1938775510228,descendo
2022-07-24,465319009,1301027.0,0.28038288395469985,535842.0,13562.04081632653,subindo
2022-07-25,465781170,462161.0,0.09932132387911966,551742.0,11401.530612244898,subindo
2022-07-26,466169650,388480.0,0.08340397272822343,550297.1428571428,10939.08163265306,subindo
2022-07-27,466484449,314799.0,0.06752884920757926,531507.4285714285,13469.602040816322,subindo
2022-07-28,466725567,241118.0,0.0516883254129657,513654.14285714284,5007.0,subindo
2022-07-29,466893004,167437.0,0.0358748292012895,477855.4285714286,1958.5102040816314,subindo
2022-07-30,466986760,93756.0,0.02008083205290435,424111.14285714284,-1840.1224489795943,descendo
2022-07-31,467006835,20075.0,0.0042988370805202274,241118.0,-14824.04081632653,descendo
2022-08-01,467026910,20075.0,0.004298652288461689,177962.85714285713,-11435.19387755102,descendo
2022-08-02,467046985,20075.0,0.0042984675122896025,125333.57142857143,-15458.448979591838,descendo
2022-08-03,467067060,20075.0,0.004298282752001921,83230.14285714286,-22706.948979591838,descendo
2022-08-04,467087135,20075.0,0.004298098007596596,51652.57142857143,-17499.163265306124,descendo
2022-08-05,467107210,20075.0,0.0042979132790715805,30600.85714285714,-18779.63265306122,descendo
2022-08-06,467127285,20075.0,0.004297728566424826,20075.0,-24327.051020408162,descendo
2022-08-07,467147360,20075.0,0.004297543869654285,20075.0,-36840.5,descendo
2022-08-08,465620128,0.0,0.0,17207.14285714286,-38181.0612244898,descendo
2022-08-09,465843376,223248.0,0.047946380874668716,46231.857142857145,-36004.66326530612,descendo
2022-08-10,466047379,204003.0,0.04379218649660482,72507.28571428571,-32785.72448979592,descendo
2022-08-11,466464500,417121.0,0.08950184440367812,129228.14285714286,-27459.0,descendo
2022-08-12,466850155,385655.0,0.0826761736423672,181453.85714285713,-21171.540816326535,descendo
2022-08-13,467042524,192369.0,0.04120572692109313,206067.2857142857,-15574.561224489795,descendo
2022-08-14,467002964,0.0,0.0,203199.42857142858,-2708.4693877551013,descendo
2022-08-15,467119772,116808.0,0.025012260950018295,219886.2857142857,2994.5306122448987,subindo
2022-08-16,467353387,233615.0,0.050011798687039956,221367.2857142857,6859.551020408163,subindo
2022-08-17,467609131,255744.0,0.05472176025975821,228758.85714285713,10394.908163265305,subindo
2022-08-18,468196498,587367.0,0.1256106780344287,253079.7142857143,14387.653061224491,subindo
2022-08-19,468240252,43754.0,0.009345221544138931,204236.7142857143,12402.561224489797,subindo
2022-08-20,468323757,83505.0,0.017833793579967578,188684.7142857143,12043.551020408164,subindo
2022-08-21,468339633,15876.0,0.00338996255532687,190952.7142857143,12205.551020408164,subindo
2022-08-22,468400138,60505.0,0.012919043304626752,182909.42857142858,11835.877551020409,subindo
