date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d,letalidade_pct,recuperacao_pct,casos_por_100k,mortes_por_1M
2020-02-21,16,0,14,0.0,0.0,7.0,0.0,não informado,100.0,0.0,0.0,1.0,-0.08163265306122448,0.0,0.06122448979591837,descendo,estavel,subindo,0.0,87.5,0.016169204091443276,0.0
2020-02-22,16,0,14,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,1.0,-0.07142857142857142,0.0,0.07142857142857142,descendo,estavel,subindo,0.0,87.5,0.016169204091443276,0.0
2020-02-23,16,0,14,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,1.0,-0.07142857142857142,0.0,0.07142857142857142,descendo,estavel,subindo,0.0,87.5,0.016169204091443276,0.0
2020-02-24,16,0,14,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,1.0,-0.061224489795918366,0.0,0.07142857142857142,descendo,estavel,subindo,0.0,87.5,0.016169204091443276,0.0
2020-02-25,16,0,16,0.0,0.0,2.0,0.0,não informado,14.285714285714285,0.0,0.0,1.2857142857142858,-0.07142857142857142,0.0,0.04081632653061225,descendo,estavel,subindo,0.0,100.0,0.016169204091443276,0.0
2020-02-26,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,1.2857142857142858,-0.07142857142857142,0.0,0.04081632653061225,descendo,estavel,subindo,0.0,100.0,0.016169204091443276,0.0
2020-02-27,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,1.2857142857142858,-0.061224489795918366,0.0,0.030612244897959193,descendo,estavel,subindo,0.0,100.0,0.016169204091443276,0.0
2020-02-28,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.2857142857142857,-0.061224489795918366,0.0,-0.04081632653061224,descendo,estavel,descendo,0.0,100.0,0.016169204091443276,0.0
2020-02-29,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.2857142857142857,-0.030612244897959183,0.0,-0.04081632653061224,descendo,estavel,descendo,0.0,100.0,0.016169204091443276,0.0
2020-03-01,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.2857142857142857,-0.030612244897959183,0.0,-0.04081632653061224,descendo,estavel,descendo,0.0,100.0,0.016169204091443276,0.0
2020-03-02,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.2857142857142857,-0.02040816326530612,0.0,-0.04081632653061224,descendo,estavel,descendo,0.0,100.0,0.016169204091443276,0.0
2020-03-03,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.0,-0.01020408163265306,0.0,-0.01020408163265306,descendo,estavel,descendo,0.0,100.0,0.016169204091443276,0.0
2020-03-04,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.0,-0.01020408163265306,0.0,-0.01020408163265306,descendo,estavel,descendo,0.0,100.0,0.016169204091443276,0.0
2020-03-05,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,estavel,estavel,estavel,0.0,100.0,0.016169204091443276,0.0
2020-03-06,16,0,16,0.0,0.0,0.0,0.0,não informado,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,estavel,estavel,descendo,0.0,100.0,0.016169204091443276,0.0
2020-03-07,18,0,16,2.0,0.0,0.0,12.5,não informado,0.0,0.2857142857142857,0.0,0.0,0.02040816326530612,0.0,-0.07142857142857142,subindo,estavel,descendo,0.0,88.88888888888889,0.018190354602873687,0.0
2020-03-08,30,0,16,12.0,0.0,0.0,66.66666666666666,não informado,0.0,2.0,0.0,0.0,0.14285714285714285,0.0,-0.07142857142857142,subindo,estavel,descendo,0.0,53.333333333333336,0.030317257671456144,0.0
2020-03-09,30,0,16,0.0,0.0,0.0,0.0,não informado,0.0,2.0,0.0,0.0,0.14285714285714285,0.0,-0.07142857142857142,subindo,estavel,descendo,0.0,53.333333333333336,0.030317257671456144,0.0
2020-03-10,31,0,16,1.0,0.0,0.0,3.3333333333333335,não informado,0.0,2.142857142857143,0.0,0.0,0.15306122448979592,0.0,-0.09183673469387756,subindo,estavel,descendo,0.0,51.61290322580645,0.03132783292717135,0.0
2020-03-11,38,0,16,7.0,0.0,0.0,22.58064516129032,não informado,0.0,3.142857142857143,0.0,0.0,0.22448979591836735,0.0,-0.09183673469387756,subindo,estavel,descendo,0.0,42.10526315789473,0.03840185971717778,0.0
